start	den_afr	alt_afr	vin_afr	chag_afr	den_alt	den_vin	den_chag	alt_vin	nea_afr	den_nea	z_den	z_nea	cddr
9600000	0.0006035	0.0006135	0.0007335	0.0007835	0.00039	0.00051	0.00056	0.00024	0.000710167	0.000486667	-2.3519	-1.82206	False
9650000	0.000887	0.000867	0.000977	0.000907	0.00034	0.00045	0.00038	0.00041	0.000917	0.00039	-1.29981	-1.09546	False
9700000	0.0010615	0.0008115	0.00087	0.0007815	0.0005	0.00056	0.00047	0.00019	0.000821	0.00051	-0.652224	-1.43271	False
9750000	0.001261	0.001171	0.001211	0.001201	0.00037	0.00041	0.0004	0.00021	0.00119433	0.000393333	0.0881384	-0.121198	False
9800000	0.0015555	0.0012815	0.0013215	0.0012815	0.00112	0.00116	0.00112	0.00018	0.00129483	0.00113333	1.18105	0.231856	False
9850000	0.001275	0.000961	0.0010215	0.0009715	0.00067	0.00062	0.00057	0.00015	0.000984667	0.00062	0.140094	-0.857751	False
9900000	0.002029	0.002223	0.002129	0.002095	0.00074	0.00044	0.00048	0.00065	0.002149	0.000553333	2.93826	3.23252	False
9950000	0.0013125	0.0013625	0.0013225	0.0013025	0.00029	0.00027	0.00023	0.00026	0.00132917	0.000263333	0.27926	0.352468	False
10000000	0.0011875	0.0011875	0.0013975	0.0013575	0.00022	0.00043	0.00039	0.00043	0.00131417	0.000346667	-0.184627	0.299774	False
10050000	0.0017505	0.0013325	0.0013525	0.0013625	0.00098	0.001	0.00101	0.0001	0.00134917	0.000996667	1.90472	0.422728	False
10100000	0.0015355	0.001327	0.001337	0.001327	0.00152	0.00153	0.00152	-1e-05	0.00133033	0.00152333	1.10683	0.356567	False
10150000	0.0013335	0.0015255	0.0014955	0.0014855	0.00103	0.001	0.00099	-1e-05	0.00150217	0.00100667	0.357192	0.960213	False
10200000	0.0013295	0.0015295	0.0014895	0.0014795	0.00106	0.00102	0.00101	0	0.0014995	0.00103	0.342348	0.950845	False
10250000	0.001165	0.001105	0.001115	0.001105	0.00026	0.00027	0.00026	0.00015	0.00110833	0.000263333	-0.268126	-0.423313	False
10300000	0.001468	0.0014625	0.0015225	0.0015125	0.0004	0.00044	0.00045	9e-05	0.00149917	0.00043	0.856334	0.949674	False
10350000	0.001454	0.001622	0.001692	0.001702	0.00064	0.00067	0.00049	0.00038	0.001672	0.0006	0.804379	1.55683	False
10400000	0.001163	0.000803	0.000793	0.000813	0.00056	0.00055	0.00057	7e-05	0.000803	0.00056	-0.275548	-1.49594	False
10450000	0.001614	0.001674	0.001734	0.001714	0.00032	0.00038	0.00036	6e-05	0.00170733	0.000353333	1.39815	1.68096	False
10500000	0.0011435	0.0012625	0.0012385	0.0012085	0.00083	0.00083	0.0008	0.00016	0.0012365	0.00082	-0.347915	0.0269328	False
10550000	0.000984	0.001166	0.001228	0.001218	0.00029	0.0004	0.00039	7e-05	0.001204	0.00036	-0.939834	-0.0872388	False
10600000	0.001094	0.000965	0.001101	0.000975	0.00039	0.00062	0.00044	0.00039	0.00101367	0.000483333	-0.531614	-0.755875	False
10650000	0.0008615	0.0007895	0.0007895	0.0007295	0.00034	0.00034	0.00028	0.00022	0.0007695	0.00032	-1.39444	-1.61363	False
10700000	0.0011865	0.0011365	0.0012165	0.0011765	0.00029	0.00037	0.00033	0.00016	0.0011765	0.00033	-0.188338	-0.183846	False
10750000	0.001211	0.00081	0.00088	0.00086	0.00118	0.00125	0.00123	7e-05	0.00085	0.00122	-0.0974161	-1.33083	False
10800000	0.001269	0.001627	0.001607	0.001617	0.00077	0.00075	0.00076	-5e-05	0.001617	0.00076	0.117827	1.36362	False
10850000	0.0010915	0.0010665	0.0012265	0.0011465	0.00046	0.00062	0.00054	8e-05	0.0011465	0.00054	-0.540891	-0.289235	False
10900000	0.0016515	0.0017935	0.0017585	0.0017685	0.00067	0.00077	0.00078	0.00016	0.0017735	0.00074	1.53732	1.9134	False
10950000	0.0008865	0.0007815	0.0008175	0.0007775	0.0004	0.00055	0.00051	0.00029	0.000792167	0.000486667	-1.30167	-1.534	False
11000000	0.000817	0.000643	0.000693	0.000673	0.00056	0.00061	0.00059	5e-05	0.000669667	0.000586667	-1.55959	-1.96434	False
11050000	0.001386	0.001369	0.001359	0.001319	0.0011	0.00109	0.00105	0.00013	0.001349	0.00108	0.552025	0.422142	False
11100000	0.0010865	0.0012055	0.0012935	0.0013115	0.00053	0.00061	0.0006	0.00034	0.00127017	0.00058	-0.559447	0.145203	False
11150000	0.001393	0.001528	0.001598	0.001587	0.00063	0.00066	0.00066	0.00029	0.001571	0.00065	0.578002	1.20202	False
11200000	0.001121	0.000831	0.000861	0.000871	0.00084	0.00087	0.00088	3e-05	0.000854333	0.000863333	-0.431414	-1.31561	False
11250000	0.0011125	0.0009575	0.0009875	0.0009675	0.00069	0.00072	0.0007	0.00017	0.000970833	0.000703333	-0.462959	-0.906347	False
11300000	0.0013395	0.0013835	0.0014735	0.0014435	0.00031	0.0004	0.00037	0.00017	0.0014335	0.00036	0.379459	0.718988	False
11350000	0.0014115	0.0012795	0.0013695	0.0013395	0.00053	0.00062	0.00059	0.00031	0.0013295	0.00058	0.646658	0.353639	False
11400000	0.001353	0.001172	0.001312	0.001222	0.00098	0.00112	0.00103	0.00022	0.00123533	0.00104333	0.429559	0.0228343	False
11450000	0.001543	0.001508	0.001418	0.001418	0.00085	0.00076	0.00076	0.00011	0.001448	0.00079	1.13467	0.769927	False
11500000	0.001296	0.001254	0.001264	0.001214	0.00083	0.00084	0.00079	0.00017	0.001244	0.00082	0.218027	0.0532801	False
11550000	0.000875	0.000915	0.000905	0.000885	0.00028	0.00023	0.00021	0.00023	0.000901667	0.00024	-1.34434	-1.14933	False
11600000	0.0017405	0.0017205	0.0017605	0.0017905	0.0003	0.00032	0.00029	0.0002	0.00175717	0.000303333	1.86761	1.85602	False
11650000	0.001439	0.001339	0.001379	0.001349	0.0004	0.00044	0.00041	0.00015	0.00135567	0.000416667	0.748713	0.445562	False
11700000	0.0011125	0.001536	0.001633	0.0016685	0.0009	0.00109	0.00101	0.0005	0.0016125	0.001	-0.462959	1.34781	False
11750000	0.0011515	0.0012495	0.001271	0.0012375	0.00069	0.00092	0.00101	0.00079	0.00125267	0.000873333	-0.318226	0.0837258	False
11800000	0.0011585	0.001589	0.0016745	0.0015945	0.00122	0.00131	0.00123	0.00033	0.00161933	0.00125333	-0.292248	1.37182	False
11850000	0.0008885	0.0011575	0.0012675	0.0012375	0.00105	0.00116	0.00113	0.00015	0.00122083	0.00111333	-1.29424	-0.0281038	False
11900000	0.00152	0.00149	0.00151	0.00151	0.00039	0.00041	0.00041	0.00015	0.00150333	0.000403333	1.04931	0.964311	False
11950000	0.000793	0.000723	0.000783	0.000733	0.00024	0.0003	0.00025	-4e-05	0.000746333	0.000263333	-1.64865	-1.69501	False
12000000	0.000846	0.001043	0.001013	0.000986	0.00059	0.00056	0.00051	0.00015	0.001014	0.000553333	-1.45196	-0.754704	False
12050000	0.001056	0.001067	0.001027	0.001027	0.00075	0.00071	0.00071	0.00017	0.00104033	0.000723333	-0.672635	-0.662195	False
12100000	0.000998	0.001275	0.001305	0.001325	0.0009	0.00093	0.00095	3e-05	0.00130167	0.000926667	-0.887878	0.255862	False
12150000	0.0014045	0.0011265	0.0011565	0.0011065	0.00106	0.00109	0.00104	0.00011	0.00112983	0.00106333	0.62068	-0.347784	False
12200000	0.0011875	0.0011285	0.0011985	0.0011585	0.00055	0.00062	0.00058	0.00019	0.00116183	0.000583333	-0.184627	-0.235369	False
12250000	0.0012325	0.0012325	0.0012925	0.0012825	0.00024	0.0003	0.00029	0.00016	0.00126917	0.000276667	-0.0176277	0.14169	False
12300000	0.0012105	0.0013085	0.0013185	0.0012985	0.00063	0.00064	0.00062	0.00014	0.0013085	0.00063	-0.0992717	0.279867	False
12350000	0.0015615	0.0011915	0.0012015	0.0011815	0.00114	0.00115	0.00113	0.00013	0.0011915	0.00114	1.20332	-0.131151	False
12400000	0.001209	0.001333	0.001423	0.001423	0.00063	0.00072	0.00072	0.00023	0.001393	0.00069	-0.104838	0.576713	False
12450000	0.001038	0.001277	0.001268	0.001248	0.00034	0.00033	0.00031	0.00022	0.00126433	0.000326667	-0.739435	0.124711	False
12500000	0.001055	0.000995	0.001075	0.001055	0.00034	0.00042	0.0004	0.00017	0.00104167	0.000386667	-0.676346	-0.657511	False
12550000	0.001391	0.001195	0.001245	0.001255	0.0008	0.00085	0.00086	8e-05	0.00123167	0.000836667	0.57058	0.00995342	False
12600000	0.0018195	0.0018185	0.0017985	0.0017985	0.00073	0.00075	0.00075	0.0002	0.00180517	0.000743333	2.16078	2.02464	False
12650000	0.000946	0.00097	0.00101	0.00104	0.00017	0.00021	0.00026	-6e-05	0.00100667	0.000213333	-1.08086	-0.780465	False
12700000	0.0009255	0.0008805	0.0008855	0.0008855	0.00045	0.00053	0.00053	0.00016	0.000883833	0.000503333	-1.15693	-1.21198	False
12750000	0.00125	0.0012	0.00123	0.00115	0.00039	0.00042	0.00034	0.00021	0.00119333	0.000383333	0.0473164	-0.124711	False
12800000	0.0009705	0.0009145	0.0010045	0.0009245	0.00076	0.00073	0.00077	0.00025	0.000947833	0.000753333	-0.989933	-0.987145	False
12850000	0.001669	0.001689	0.001709	0.001679	0.00028	0.00032	0.00027	0.00024	0.00169233	0.00029	1.60226	1.62826	False
12900000	0.0010975	0.0010255	0.0009755	0.0010555	0.00067	0.00062	0.0007	0.00013	0.00101883	0.000663333	-0.518625	-0.737724	False
12950000	0.000891	0.001058	0.001068	0.001068	0.00104	0.00105	0.00105	0.00012	0.00106467	0.00104667	-1.28497	-0.576713	False
13000000	0.0009575	0.0010475	0.0011575	0.0010975	0.00033	0.00044	0.00038	0.00021	0.00110083	0.000383333	-1.03818	-0.449661	False
13050000	0.00107	0.00094	0.0009525	0.00094	0.00017	0.00021	0.00017	0	0.000944167	0.000183333	-0.62068	-1.00003	False
13100000	0.001304	0.001306	0.001302	0.001275	0.00067	0.00067	0.00066	0.00028	0.00129433	0.000666667	0.247715	0.2301	False
13150000	0.0007965	0.000816	0.000896	0.000816	0.00056	0.00064	0.00055	0.00018	0.000842667	0.000583333	-1.63566	-1.35659	False
13200000	0.001404	0.001323	0.001253	0.001293	0.00048	0.00044	0.00048	0.00022	0.00128967	0.000466667	0.618824	0.213706	False
13250000	0.001499	0.001454	0.001404	0.001414	0.0005	0.00045	0.00046	0.00021	0.001424	0.00047	0.971378	0.685615	False
13300000	0.000915	0.000831	0.000821	0.000821	0.00048	0.00047	0.00047	-1e-05	0.000824333	0.000473333	-1.1959	-1.421	False
13350000	0.0014755	0.0013575	0.0014175	0.0013875	0.00056	0.00062	0.00059	0.00014	0.0013875	0.00059	0.884167	0.557392	False
13400000	0.0010155	0.000968	0.001048	0.001038	0.00047	0.00038	0.00037	0.00027	0.001018	0.000406667	-0.822934	-0.740652	False
13450000	0.0011465	0.0011185	0.0011785	0.0011285	0.00054	0.0006	0.00055	0.00018	0.00114183	0.000563333	-0.336781	-0.305629	False
13500000	0.001216	0.001337	0.001427	0.001337	0.00093	0.00102	0.00093	0.00023	0.001367	0.00096	-0.0788607	0.485376	False
13550000	0.000841	0.001085	0.001175	0.001085	0.00061	0.0007	0.00061	0.00011	0.001115	0.00064	-1.47052	-0.399893	False
13600000	0.001052	0.000756	0.000826	0.000796	0.00053	0.0006	0.00057	0.00013	0.000792667	0.000566667	-0.68748	-1.53224	False
13650000	0.0013725	0.0014175	0.0015375	0.0014675	0.00044	0.00056	0.00049	0.00012	0.00147417	0.000496667	0.501925	0.861849	False
13700000	0.0014625	0.0012575	0.0013575	0.0012775	0.00136	0.00146	0.00138	0.00014	0.0012975	0.0014	0.835923	0.241224	False
13750000	0.0013005	0.0011035	0.0011445	0.0011845	0.00057	0.00061	0.00065	0.00016	0.00114417	0.00061	0.234726	-0.297432	False
13800000	0.0008475	0.0008305	0.000887	0.000867	0.00034	0.00043	0.00038	0.0001	0.0008615	0.000383333	-1.4464	-1.29043	False
13850000	0.0014565	0.0014155	0.0013585	0.001444	0.00122	0.00089	0.00117	0.00051	0.001406	0.00109333	0.813657	0.622382	False
13900000	0.000857	0.00089	0.00083	0.00079	0.00065	0.00057	0.00067	0.00022	0.000836667	0.00063	-1.41114	-1.37767	False
13950000	0.0010085	0.0010655	0.0010525	0.0010145	0.00064	0.0008	0.00071	0.00034	0.00104417	0.000716667	-0.848912	-0.648729	False
14000000	0.0014935	0.0014595	0.0014395	0.0014595	0.0008	0.00078	0.0008	0.00016	0.00145283	0.000793333	0.950967	0.786906	False
14050000	0.0013045	0.0012085	0.0012225	0.0011525	0.0006	0.00059	0.00052	0.00035	0.0011945	0.00057	0.249571	-0.120612	False
14100000	0.0017225	0.0015085	0.0015285	0.0016435	0.00112	0.0011	0.00123	0.00018	0.00156017	0.00115	1.80081	1.16396	False
14150000	0.001193	0.0011285	0.0011795	0.001146	0.00068	0.00075	0.00081	0.00036	0.00115133	0.000746667	-0.164216	-0.272255	False
14200000	0.0012485	0.0012015	0.0013515	0.001184	0.00098	0.00071	0.00109	0.00053	0.00124567	0.000926667	0.0417498	0.059135	False
14250000	0.00131	0.001094	0.001159	0.001124	0.00073	0.00074	0.00076	0.00031	0.00112567	0.000743333	0.269982	-0.362422	False
14300000	0.0019515	0.0022745	0.0021885	0.0022715	0.00078	0.00052	0.00071	0.00057	0.00224483	0.00067	2.65065	3.56918	False
14350000	0.0015115	0.0014215	0.0015015	0.0014815	0.00035	0.00043	0.00041	0.00024	0.00146817	0.000396667	1.01777	0.840771	False
14400000	0.001496	0.001612	0.001622	0.001622	0.00042	0.00043	0.00043	9e-05	0.00161867	0.000426667	0.960245	1.36947	False
14450000	0.0014175	0.0014705	0.0014705	0.0014505	0.00069	0.00069	0.00067	6e-05	0.00146383	0.000683333	0.668924	0.825549	False
14500000	0.00102	0.000891	0.000951	0.000901	0.0005	0.00048	0.00047	0.00028	0.000914333	0.000483333	-0.806234	-1.10483	False
14550000	0.0016125	0.0012255	0.0015515	0.0013835	0.00094	0.00065	0.00079	0.00065	0.00138683	0.000793333	1.39259	0.55505	False
14600000	0.00163	0.001452	0.001452	0.001522	0.00048	0.00048	0.00055	0.00014	0.00147533	0.000503333	1.45753	0.865948	False
14650000	0.0011365	0.0011245	0.0011945	0.0011645	0.00048	0.00055	0.00052	-7e-05	0.00116117	0.000516667	-0.373892	-0.237711	False
14700000	0.0013495	0.0013795	0.0014395	0.0013595	0.00109	0.00115	0.00107	0.00012	0.00139283	0.00110333	0.41657	0.576128	False
14750000	0.000806	0.000836	0.000866	0.000906	0.00015	0.00018	0.00022	3e-05	0.000869333	0.000183333	-1.60041	-1.26291	False
14800000	0.0015465	0.0015365	0.0016665	0.0016165	0.0004	0.00052	0.00047	0.00017	0.0016065	0.000463333	1.14765	1.32673	False
14850000	0.001688	0.001754	0.001754	0.001794	0.00057	0.00057	0.00061	0.0001	0.00176733	0.000583333	1.67277	1.89174	False
14900000	0.001229	0.001269	0.001269	0.001269	0.00028	0.00028	0.00026	0.00017	0.001269	0.000273333	-0.0306165	0.141104	False
14950000	0.001154	0.001174	0.001214	0.001194	0.00036	0.0004	0.00038	0.00017	0.001194	0.00038	-0.308948	-0.122369	False
15000000	0.0009845	0.000966	0.0009775	0.0009675	0.00056	0.00059	0.00058	0.00015	0.000970333	0.000576667	-0.937978	-0.908103	False
15050000	0.001907	0.001439	0.001429	0.001489	0.0013	0.00129	0.00135	9e-05	0.00145233	0.00131333	2.4855	0.785149	False
15100000	0.0010245	0.0008855	0.0009055	0.0009355	0.00029	0.00031	0.00034	4e-05	0.000908833	0.000313333	-0.789535	-1.12415	False
15150000	0.0008385	0.0009895	0.000864	0.0009295	0.00076	0.00077	0.0007	0.00023	0.000927667	0.000743333	-1.4798	-1.05799	False
15200000	0.00121	0.001149	0.001149	0.001149	0.00099	0.00099	0.00099	0.00034	0.001149	0.00099	-0.101127	-0.280452	False
15250000	0.0014675	0.0015075	0.0015575	0.0015175	0.00025	0.00027	0.00026	0.00027	0.0015275	0.00026	0.854479	1.04921	False
15300000	0.00092	0.001014	0.00107	0.001114	0.0004	0.00043	0.0005	0.00029	0.001066	0.000443333	-1.17734	-0.572029	False
15350000	0.0013095	0.0012535	0.0012835	0.0012035	0.00088	0.00091	0.00083	0.00015	0.00124683	0.000873333	0.268126	0.0632335	False
15400000	0.001564	0.0013675	0.001308	0.001318	0.00052	0.00053	0.00054	0.00017	0.00133117	0.00053	1.2126	0.359494	False
15450000	0.001485	0.001385	0.001355	0.001345	0.00046	0.00043	0.00042	0.00029	0.00136167	0.000436667	0.919423	0.46664	False
15500000	0.0011245	0.0012045	0.0012645	0.0012545	0.00022	0.00028	0.00027	0.00024	0.00124117	0.000256667	-0.418425	0.0433267	False
15550000	0.0014075	0.0012565	0.0012725	0.0012265	0.00085	0.00072	0.00082	0.00027	0.00125183	0.000796667	0.631813	0.0807984	False
15600000	0.001775	0.00136	0.00132	0.001535	0.0009	0.00088	0.00066	6e-05	0.001405	0.000813333	1.99564	0.618869	False
15650000	0.000877	0.00087	0.000835	0.000921	0.00072	0.00063	0.00069	0.00031	0.000875333	0.00068	-1.33692	-1.24184	False
15700000	0.001563	0.001493	0.001573	0.001543	0.00033	0.00041	0.00038	0.00019	0.00153633	0.000373333	1.20889	1.08024	False
15750000	0.000931	0.000872	0.0008805	0.000892	0.00041	0.00039	0.00043	0.0002	0.0008815	0.00041	-1.13652	-1.22017	False
15800000	0.001933	0.0014805	0.0015105	0.0014705	0.00125	0.00128	0.00124	0.00011	0.00148717	0.00125667	2.58199	0.907518	False
15850000	0.001406	0.001288	0.001308	0.001308	0.00082	0.00084	0.00084	0.00012	0.00130133	0.000833333	0.626247	0.254691	False
15900000	0.0011855	0.0011345	0.001132	0.0011645	0.00078	0.00077	0.00086	0.00021	0.00114367	0.000803333	-0.192049	-0.299188	False
15950000	0.0011715	0.0011205	0.0011405	0.0010805	0.00046	0.00048	0.00042	0.00022	0.00111383	0.000453333	-0.244004	-0.403992	False
16000000	0.0009725	0.001015	0.001065	0.001075	0.00063	0.00068	0.00069	0.00013	0.00105167	0.000666667	-0.982511	-0.622382	False
16050000	0.0011275	0.0008905	0.0008705	0.0008805	0.00107	0.00105	0.00106	4e-05	0.0008805	0.00106	-0.407292	-1.22369	False
16100000	0.001032	0.001102	0.001122	0.001122	0.00037	0.00039	0.00039	8e-05	0.00111533	0.000383333	-0.761701	-0.398722	False
16150000	0.001389	0.001148	0.001138	0.001098	0.00069	0.00068	0.00064	0.00015	0.001128	0.00067	0.563158	-0.354225	False
16200000	0.001225	0.001236	0.0011105	0.001401	0.00093	0.00073	0.00107	0.00064	0.00124917	0.00091	-0.0454609	0.0714304	False
16250000	0.001594	0.001432	0.001462	0.001452	0.00064	0.00067	0.00066	0.00019	0.00144867	0.000656667	1.32393	0.772268	False
16300000	0.001262	0.001331	0.001351	0.001341	0.0012	0.00122	0.00121	6e-05	0.001341	0.00121	0.0918495	0.394038	False
16350000	0.0017225	0.0016025	0.0016325	0.0016625	0.0003	0.00037	0.00036	0.00011	0.0016325	0.000343333	1.80081	1.41807	False
16400000	0.001334	0.001274	0.001314	0.001294	0.00022	0.00026	0.00024	9e-05	0.001294	0.00024	0.359048	0.228929	False
16450000	0.00094	0.00108	0.00105	0.00105	0.0002	0.00017	0.00017	7e-05	0.00106	0.00018	-1.10312	-0.593107	False
16500000	0.0012135	0.0013575	0.0013275	0.0013575	0.00032	0.00029	0.00032	-1e-05	0.0013475	0.00031	-0.0881384	0.416873	False
16550000	0.000602	0.00055	0.00062	0.00071	0.00044	0.00051	0.0006	-1e-05	0.000626667	0.000516667	-2.35747	-2.1154	False
16600000	0.001412	0.001372	0.001412	0.001362	0.00068	0.00072	0.00067	0.00024	0.001382	0.00069	0.648513	0.53807	False
16650000	0.001681	0.002131	0.001962	0.001772	0.00114	0.00081	0.00062	0.00095	0.001955	0.000856667	1.6468	2.551	False
16700000	0.0009045	0.0009145	0.0009045	0.0008945	0.00023	0.00022	0.00021	0.00011	0.0009045	0.00022	-1.23487	-1.13937	False
16750000	0.0010685	0.0010805	0.0010505	0.0010805	0.00031	0.00028	0.00031	0.00011	0.0010705	0.0003	-0.626247	-0.556221	False
16800000	0.000737	0.0008065	0.000826	0.000815	0.00051	0.00057	0.00051	0.0002	0.000815833	0.00053	-1.85647	-1.45086	False
16850000	0.0012385	0.0011635	0.0011935	0.0011835	0.00069	0.00072	0.00071	0.00021	0.00118017	0.000706667	0.00463886	-0.170965	False
16900000	0.0014035	0.0014035	0.0014435	0.0014035	0.0005	0.00054	0.0005	0.00016	0.00141683	0.000513333	0.616969	0.660439	False
16950000	0.0013685	0.0011975	0.0012075	0.0012275	0.00084	0.00085	0.00087	7e-05	0.00121083	0.000853333	0.487081	-0.0632335	False
17000000	0.00078	0.000697	0.000737	0.000707	0.00056	0.0006	0.00057	0.00016	0.000713667	0.000576667	-1.6969	-1.80977	False
17050000	0.00109	0.00103	0.00103	0.00103	0.00022	0.00018	0.00018	4e-05	0.00103	0.000193333	-0.546458	-0.698496	False
17100000	0.001701	0.001082	0.001132	0.001112	0.00081	0.00088	0.00088	9e-05	0.00110867	0.000856667	1.72102	-0.422142	False
17150000	0.002355	0.00092	0.00096	0.00095	0.00208	0.00212	0.00211	0.00012	0.000943333	0.00210333	4.14807	-1.00295	True
17200000	0.001811	0.001069	0.001102	0.0011605	0.00152	0.00143	0.00155	0.00027	0.0011105	0.0015	2.12924	-0.415702	False
17250000	0.001405	0.001465	0.001455	0.001355	0.00054	0.00045	0.00039	0.00023	0.001425	0.00046	0.622535	0.689128	False
17300000	0.0010865	0.0010795	0.0010495	0.0010695	0.00081	0.00078	0.0008	0.00033	0.00106617	0.000796667	-0.559447	-0.571444	False
17350000	0.0013705	0.0015805	0.0015905	0.0015905	0.00055	0.00056	0.00056	0.0002	0.00158717	0.000556667	0.494503	1.25882	False
17400000	0.000993	0.000943	0.000963	0.001003	0.00039	0.00041	0.00045	0.00022	0.000969667	0.000416667	-0.906434	-0.910445	False
17450000	0.0011675	0.0012575	0.0013075	0.0012775	0.00035	0.0004	0.00037	0.00011	0.00128083	0.000373333	-0.258849	0.182675	False
17500000	0.0015475	0.0016175	0.0016875	0.0016975	0.00051	0.00058	0.00059	0.00014	0.0016675	0.00056	1.15137	1.54102	False
17550000	0.001211	0.000999	0.000979	0.001009	0.00086	0.00084	0.00087	0.00015	0.000995667	0.000856667	-0.0974161	-0.819108	False
17600000	0.0013585	0.0012955	0.0012785	0.0012955	0.00042	0.0004	0.00042	0.00024	0.00128983	0.000413333	0.44997	0.214291	False
17650000	0.0013615	0.0014715	0.0014625	0.0013715	0.00035	0.00039	0.00027	0.00028	0.00143517	0.000336667	0.461103	0.724843	False
17700000	0.0013315	0.0013515	0.0013615	0.0012915	0.00034	0.00035	0.00028	0.00021	0.00133483	0.000323333	0.34977	0.372375	False
17750000	0.000897	0.000957	0.001007	0.000977	0.00028	0.00033	0.0003	0.00015	0.000980333	0.000303333	-1.2627	-0.872974	False
17800000	0.0012285	0.0013915	0.0013615	0.0013215	0.00057	0.00054	0.0005	0.00019	0.00135817	0.000536667	-0.032472	0.454344	False
17850000	0.001285	0.001491	0.001491	0.001527	0.00075	0.00075	0.00086	0.0001	0.001503	0.000786667	0.177205	0.96314	False
17900000	0.0009565	0.0010465	0.0010765	0.0009115	0.00057	0.0006	0.0006	0.00017	0.0010115	0.00059	-1.04189	-0.763486	False
17950000	0.0014085	0.0014235	0.0015535	0.0014435	0.00114	0.00127	0.00116	0.00018	0.0014735	0.00119	0.635524	0.859507	False
18000000	0.000985	0.000869	0.000809	0.000869	0.0005	0.00044	0.0005	0.00016	0.000849	0.00048	-0.936123	-1.33434	False
18050000	0.001336	0.001401	0.001361	0.001381	0.00056	0.00052	0.00054	8e-05	0.001381	0.00054	0.36647	0.534557	False
18100000	0.0013355	0.0010335	0.0010635	0.0010735	0.00148	0.00151	0.00152	0.00019	0.00105683	0.00150333	0.364615	-0.604231	False
18150000	0.001422	0.001488	0.001478	0.001498	0.00063	0.00067	0.00064	0.00021	0.001488	0.000646667	0.685624	0.910445	False
18200000	0.0012455	0.0010595	0.0010495	0.0010395	0.00055	0.00058	0.00057	-3e-05	0.0010495	0.000566667	0.0306165	-0.629993	False
18250000	0.001223	0.00111	0.00111	0.00108	0.00053	0.00053	0.0005	2e-05	0.0011	0.00052	-0.052883	-0.452588	False
18300000	0.00112	0.001229	0.001179	0.001169	0.00061	0.00056	0.00055	0.00021	0.00119233	0.000573333	-0.435125	-0.128224	False
18350000	0.001325	0.001245	0.001365	0.001345	0.00038	0.0005	0.00048	0.00022	0.00131833	0.000453333	0.325648	0.314411	False
18400000	0.000983	0.001211	0.001321	0.001281	0.0007	0.00081	0.00077	0.00017	0.001271	0.00076	-0.943545	0.14813	False
18450000	0.0011595	0.0013995	0.0014395	0.0013795	0.00075	0.00082	0.00073	0.00019	0.00140617	0.000766667	-0.288537	0.622967	False
18500000	0.0009405	0.0014305	0.0014905	0.0014805	0.00127	0.00133	0.00132	0.0001	0.00146717	0.00130667	-1.10127	0.837258	False
18550000	0.001052	0.001241	0.0011525	0.001141	0.00065	0.00058	0.00055	0.00022	0.00117817	0.000593333	-0.68748	-0.177991	False
18600000	0.0019505	0.0013215	0.0013045	0.001288	0.00164	0.00155	0.00159	0.00059	0.00130467	0.00159333	2.64694	0.2664	False
18650000	0.0024335	0.0017555	0.0018355	0.0017755	0.00211	0.00219	0.00213	0.00012	0.00178883	0.00214333	4.43939	1.96726	True
18700000	0.001068	0.0007645	0.0007745	0.0007545	0.00071	0.00072	0.0007	0.00011	0.0007645	0.00071	-0.628102	-1.63119	False
18750000	0.001378	0.001166	0.001296	0.001216	0.00067	0.00076	0.00072	0.00017	0.001226	0.000716667	0.522336	-0.00995342	False
18800000	0.00179	0.001693	0.001723	0.001623	0.00049	0.00052	0.00042	0.00017	0.00167967	0.000476667	2.05131	1.58377	False
18850000	0.00173	0.001601	0.001561	0.001581	0.00129	0.00129	0.00127	0.00035	0.001581	0.00128333	1.82864	1.23715	False
18900000	0.0015885	0.0014845	0.0012115	0.0011815	0.0005	0.00131	0.00132	0.00104	0.0012925	0.00104333	1.30352	0.223659	False
18950000	0.0017915	0.0017015	0.0017015	0.0017315	0.00019	0.00021	0.00024	4e-05	0.0017115	0.000213333	2.05687	1.69559	False
19000000	0.000832	0.000792	0.000852	0.000822	0.00024	0.00032	0.00029	0.00019	0.000822	0.000283333	-1.50392	-1.42919	False
19050000	0.001471	0.001478	0.001488	0.001438	0.00047	0.00058	0.00057	0.00013	0.001468	0.00054	0.867467	0.840186	False
19100000	0.001846	0.001601	0.001771	0.001751	0.00057	0.00039	0.00037	0.00052	0.00170767	0.000443333	2.25913	1.68213	False
19150000	0.0011555	0.0009985	0.0010085	0.0010085	0.00065	0.00066	0.00066	9e-05	0.00100517	0.000656667	-0.303382	-0.785735	False
19200000	0.0009825	0.0011215	0.0011715	0.0011915	0.00095	0.001	0.00102	9e-05	0.0011615	0.00099	-0.9454	-0.23654	False
19250000	0.0008585	0.0010515	0.0011115	0.0010615	0.00079	0.00085	0.0008	0.00014	0.00107483	0.000813333	-1.40558	-0.540998	False
19300000	0.0012695	0.0012695	0.0012195	0.0012495	0.00098	0.00093	0.00096	5e-05	0.00124617	0.000956667	0.119683	0.0608915	False
19350000	0.0017585	0.0017185	0.0017485	0.0016885	0.0003	0.00037	0.00035	0.00027	0.0017185	0.00034	1.93441	1.72019	False
19400000	0.0013795	0.0011495	0.0011095	0.0011295	0.00059	0.00051	0.00053	0.00016	0.0011295	0.000543333	0.527903	-0.348955	False
