start	den_afr	alt_afr	vin_afr	chag_afr	den_alt	den_vin	den_chag	alt_vin	nea_afr	den_nea	z_den	z_nea	cddr
9750000	0.0009895	0.000941	0.000991	0.0009695	0.00034	0.00039	0.00032	0.00026	0.000967167	0.00035	-0.924484	-0.866146	False
9800000	0.0012915	0.0013015	0.0013115	0.0012915	0.00039	0.00044	0.00038	7e-05	0.0013015	0.000403333	0.259797	0.370061	False
9850000	0.0010995	0.0011625	0.0011825	0.0011725	0.00065	0.00067	0.00066	0.00013	0.0011725	0.00066	-0.493123	-0.10692	False
9900000	0.001491	0.0015935	0.001603	0.0015455	0.00083	0.00087	0.00076	0.00042	0.00158067	0.00082	1.04213	1.40229	False
9950000	0.001437	0.001323	0.001622	0.00162	0.00061	0.00055	0.00081	0.00062	0.00152167	0.000656667	0.830369	1.18413	False
10000000	0.0010645	0.0013045	0.0012005	0.0011305	0.00058	0.00094	0.00087	0.00086	0.00121183	0.000796667	-0.630374	0.0385159	False
10050000	0.00108	0.00103	0.00104	0.00105	0.00027	0.00028	0.00029	9e-05	0.00104	0.00028	-0.569592	-0.596843	False
10100000	0.001267	0.0011445	0.001097	0.001087	0.00061	0.00037	0.00036	0.00038	0.0011095	0.000446667	0.163721	-0.339864	False
10150000	0.0024755	0.002437	0.0024765	0.0024665	0.00054	0.0004	0.00039	0.00018	0.00246	0.000443333	4.9028	4.65365	True
10200000	0.001198	0.001078	0.001038	0.001028	0.00103	0.00099	0.00098	8e-05	0.001048	0.001	-0.10686	-0.567262	False
10250000	0.00171	0.00167	0.00167	0.00164	0.00024	0.00024	0.00021	0.00012	0.00166	0.00023	1.90093	1.69562	False
10300000	0.00131	0.0012145	0.0012645	0.0012545	0.00031	0.00036	0.00035	5e-05	0.0012445	0.00034	0.332344	0.159302	False
10350000	0.0011805	0.0009005	0.0009605	0.0009705	0.00068	0.00074	0.00075	8e-05	0.000943833	0.000723333	-0.175485	-0.952422	False
10400000	0.001111	0.001151	0.001141	0.001161	0.00044	0.00043	0.00045	7e-05	0.001151	0.00044	-0.448027	-0.186417	False
10450000	0.001436	0.001376	0.001436	0.001416	0.0004	0.00046	0.00044	6e-05	0.00140933	0.000433333	0.826447	0.768778	False
10500000	0.0011135	0.0011835	0.0011635	0.0011335	0.00051	0.00049	0.00046	0.0002	0.00116017	0.000486667	-0.438223	-0.152523	False
10550000	0.0010415	0.0010815	0.0011215	0.0011115	0.00032	0.00038	0.00037	4e-05	0.00110483	0.000356667	-0.720568	-0.35712	False
10600000	0.0011355	0.0012275	0.0012575	0.0012375	0.00103	0.00086	0.00084	0.00033	0.00124083	0.00091	-0.351951	0.145744	False
10650000	0.001979	0.002085	0.002145	0.002085	0.00096	0.00102	0.00096	0.00024	0.002105	0.00098	2.9558	3.34102	False
10700000	0.0010135	0.0010835	0.0010135	0.0010135	0.00033	0.00022	0.00022	0.00023	0.00103683	0.000256667	-0.830369	-0.608552	False
10750000	0.0013955	0.0014555	0.0014355	0.0014455	0.00044	0.00042	0.00043	0.00014	0.0014455	0.00043	0.667628	0.902505	False
10800000	0.001408	0.001238	0.001218	0.001188	0.00041	0.00039	0.00036	0.00011	0.00121467	0.000386667	0.716646	0.0489922	False
10850000	0.001323	0.001268	0.001358	0.001268	0.0003	0.00039	0.0003	0.00013	0.001298	0.00033	0.383323	0.35712	False
10900000	0.001094	0.001054	0.000974	0.000994	0.00034	0.00026	0.00028	0.00018	0.00100733	0.000293333	-0.514691	-0.717629	False
10950000	0.0016375	0.0016395	0.0017495	0.0017095	0.00024	0.00035	0.00031	5e-05	0.0016995	0.0003	1.61662	1.84168	False
11000000	0.000755	0.000806	0.000856	0.000836	0.00078	0.00083	0.00081	5e-05	0.000832667	0.000806667	-1.84407	-1.36346	False
11050000	0.0013295	0.0011835	0.0011735	0.0011335	0.00094	0.00093	0.00089	0.00013	0.0011635	0.00092	0.408812	-0.140198	False
11100000	0.001069	0.0010785	0.0010985	0.001088	0.0003	0.0003	0.00034	0.00023	0.00108833	0.000313333	-0.612728	-0.418129	False
11150000	0.0012595	0.0014535	0.0014805	0.0014705	0.00136	0.00142	0.00141	0.0003	0.00146817	0.00139667	0.13431	0.986316	False
11200000	0.0011525	0.0011355	0.0012175	0.0012275	0.0004	0.00066	0.00067	0.00046	0.0011935	0.000576667	-0.285286	-0.0292721	False
11250000	0.0008925	0.0009535	0.0010035	0.0009835	0.00062	0.00067	0.00065	0.00025	0.000980167	0.000646667	-1.30487	-0.818078	False
11300000	0.00117	0.001138	0.0011395	0.001218	0.00041	0.00069	0.00049	0.00046	0.00116517	0.00053	-0.216661	-0.134035	False
11350000	0.001693	0.001573	0.001703	0.001675	0.00028	0.00049	0.00047	0.00033	0.00165033	0.000413333	1.83426	1.65988	False
11400000	0.0018115	0.0017345	0.0018145	0.0017245	0.00114	0.00122	0.00113	0.00028	0.00175783	0.00116333	2.29895	2.05737	False
11450000	0.0013995	0.0014095	0.0013595	0.0013495	0.00035	0.0003	0.00029	0.00015	0.00137283	0.000313333	0.683314	0.633818	False
11500000	0.00158	0.00152	0.00155	0.00155	0.00052	0.00055	0.00055	0.00022	0.00154	0.00054	1.39114	1.25192	False
11550000	0.0006685	0.0007085	0.0006785	0.0006585	0.00028	0.00025	0.00023	0.00021	0.000681833	0.000253333	-2.18327	-1.92117	False
11600000	0.0008445	0.0004895	0.0005395	0.0005995	0.00052	0.00057	0.00063	0.00015	0.000542833	0.000573333	-1.4931	-2.43513	False
11650000	0.0010215	0.0013175	0.0014245	0.0014345	0.00106	0.00107	0.00108	0.00042	0.00139217	0.00107	-0.798997	0.705303	False
11700000	0.0011675	0.0014275	0.0014975	0.0014875	0.00077	0.00084	0.00083	0.0002	0.00147083	0.000813333	-0.226464	0.996176	False
11750000	0.001801	0.001781	0.001811	0.001851	0.00032	0.00035	0.00039	0.00016	0.00181433	0.000353333	2.25778	2.26628	False
11800000	0.001087	0.0012095	0.0012595	0.0011795	0.0006	0.00065	0.00057	0.00021	0.00121617	0.000606667	-0.542142	0.0545385	False
11850000	0.0021175	0.002136	0.002246	0.002226	0.00072	0.00083	0.00081	0.00015	0.00220267	0.000786667	3.49892	3.70215	True
11900000	0.0011465	0.0012265	0.0012465	0.0012565	0.00068	0.0007	0.00071	7e-05	0.00124317	0.000696667	-0.308815	0.154372	False
11950000	0.001383	0.001082	0.001132	0.001092	0.00068	0.00073	0.00069	5e-05	0.001102	0.0007	0.61861	-0.367596	False
12000000	0.001685	0.001385	0.001355	0.001365	0.00098	0.00095	0.001	0.00016	0.00136833	0.000976667	1.80289	0.617179	False
12050000	0.001399	0.001489	0.001469	0.001439	0.00029	0.00027	0.00024	9e-05	0.00146567	0.000266667	0.681353	0.977072	False
12100000	0.0009835	0.0008065	0.0008365	0.0008565	0.00058	0.00061	0.00063	3e-05	0.000833167	0.000606667	-0.948012	-1.36161	False
12150000	0.0014505	0.0012015	0.0012315	0.0011815	0.00079	0.00082	0.00077	0.00011	0.00120483	0.000793333	0.883308	0.0126332	False
12200000	0.0013055	0.0014695	0.0015195	0.0014595	0.00071	0.00076	0.0007	0.00015	0.00148283	0.000723333	0.314697	1.04055	False
12250000	0.001062	0.000973	0.001022	0.001012	0.00038	0.00032	0.00031	0.0002	0.00100233	0.000336667	-0.640178	-0.736116	False
12300000	0.001149	0.001164	0.001234	0.001184	0.00127	0.00134	0.00129	0.00021	0.001194	0.0013	-0.299011	-0.0274233	False
12350000	0.001082	0.001178	0.001188	0.001168	0.00076	0.00077	0.00075	0.00013	0.001178	0.00076	-0.561749	-0.0865838	False
12400000	0.001129	0.000851	0.000867	0.000867	0.00088	0.00088	0.00088	0.0001	0.000861667	0.00088	-0.37744	-1.25624	False
12450000	0.0011915	0.0012045	0.0012445	0.0012245	0.00048	0.00056	0.00054	0.00024	0.0012245	0.000526667	-0.132349	0.0853513	False
12500000	0.0008615	0.0007965	0.0008765	0.0008565	0.0007	0.00076	0.00074	0.00017	0.000843167	0.000733333	-1.42643	-1.32464	False
12550000	0.001157	0.001107	0.001117	0.001137	0.00035	0.00036	0.00038	0.00011	0.00112033	0.000363333	-0.26764	-0.299808	False
12600000	0.000909	0.000781	0.000811	0.000811	0.00038	0.00041	0.00041	0.00017	0.000801	0.0004	-1.24016	-1.48055	False
12650000	0.0014015	0.0012815	0.0012815	0.0013215	0.0003	0.00034	0.00038	0.00012	0.00129483	0.00034	0.691157	0.345411	False
12700000	0.0014305	0.0014205	0.0014405	0.0014505	0.00061	0.00065	0.00064	0.00012	0.00143717	0.000633333	0.804879	0.871692	False
12750000	0.0008755	0.0009635	0.0009735	0.0009735	0.00061	0.00062	0.00062	0.00031	0.000970167	0.000616667	-1.37153	-0.855053	False
12800000	0.0014135	0.0013135	0.0013535	0.0013235	0.00038	0.00038	0.00039	0.0002	0.00133017	0.000383333	0.738214	0.476057	False
12850000	0.001376	0.001251	0.0013435	0.001281	0.0005	0.00053	0.00053	0.00031	0.00129183	0.00052	0.59116	0.334318	False
12900000	0.0012105	0.0015455	0.0013555	0.0015255	0.00094	0.00073	0.00092	0.00023	0.0014755	0.000863333	-0.0578415	1.01343	False
12950000	0.001248	0.00124	0.00128	0.00127	0.00049	0.00051	0.00052	0.00012	0.00126333	0.000506667	0.0892132	0.228939	False
13000000	0.0011085	0.000909	0.0010885	0.001013	0.00065	0.00054	0.00052	0.00043	0.0010035	0.00057	-0.45783	-0.731802	False
13050000	0.00138	0.001272	0.001282	0.001322	0.00064	0.00063	0.00067	1e-05	0.001292	0.000646667	0.606846	0.334934	False
13100000	0.001247	0.0010305	0.001033	0.000993	0.00095	0.00094	0.0009	0.00051	0.00101883	0.00093	0.0852917	-0.675107	False
13150000	0.0010015	0.001141	0.001241	0.001171	0.00092	0.00102	0.00095	0.00014	0.00118433	0.000963333	-0.877426	-0.0631661	False
13200000	0.001374	0.001281	0.001231	0.001281	0.00072	0.00067	0.00072	0.00013	0.00126433	0.000703333	0.583317	0.232636	False
13250000	0.0012725	0.0012905	0.0012405	0.0012905	0.0006	0.00053	0.00058	0.00023	0.00127383	0.00057	0.185289	0.267763	False
13300000	0.0013805	0.0009085	0.0009185	0.0009585	0.00113	0.00116	0.0012	7e-05	0.0009285	0.00116333	0.608806	-1.00912	False
13350000	0.001388	0.001418	0.001488	0.001458	0.00084	0.00091	0.00088	0.00013	0.00145467	0.000876667	0.638217	0.936399	False
13400000	0.001576	0.001513	0.001443	0.001423	0.00048	0.00045	0.00041	0.00017	0.00145967	0.000446667	1.37545	0.954887	False
13450000	0.0011785	0.0011585	0.0012185	0.0011685	0.0007	0.00076	0.00071	0.00018	0.00118183	0.000723333	-0.183328	-0.0724099	False
13500000	0.001346	0.001258	0.001348	0.001268	0.00043	0.00052	0.00044	0.00023	0.00129133	0.000463333	0.473516	0.332469	False
13550000	0.001294	0.001184	0.001294	0.001194	0.00045	0.00056	0.00046	0.00017	0.001224	0.00049	0.2696	0.0835025	False
13600000	0.0011115	0.0012415	0.0011915	0.0012315	0.00025	0.0002	0.00024	0.00025	0.0012215	0.00023	-0.446066	0.0742587	False
13650000	0.0010935	0.0009615	0.0010815	0.0010115	0.00052	0.00064	0.00057	0.00012	0.00101817	0.000576667	-0.516652	-0.677572	False
13700000	0.0007765	0.0007455	0.0008435	0.0007645	0.00026	0.00048	0.00034	0.0003	0.0007845	0.00036	-1.75975	-1.54156	False
13750000	0.001129	0.001096	0.001177	0.001157	0.00063	0.00063	0.00065	0.00024	0.00114333	0.000636667	-0.37744	-0.214765	False
13800000	0.001661	0.001686	0.001706	0.001636	0.0005	0.00052	0.00045	0.00017	0.001676	0.00049	1.70878	1.75479	False
13850000	0.0016265	0.0013985	0.0011645	0.0014185	0.00101	0.00117	0.00103	0.00034	0.00132717	0.00107	1.57348	0.464964	False
13900000	0.0019805	0.0019735	0.0019135	0.0019435	0.00037	0.00031	0.00034	0.00014	0.0019435	0.00034	2.96168	2.74387	False
13950000	0.001062	0.001002	0.001022	0.001002	0.00026	0.00028	0.00026	0	0.00100867	0.000266667	-0.640178	-0.712699	False
14000000	0.001095	0.001108	0.001088	0.001108	0.00104	0.00102	0.00104	8e-05	0.00110133	0.00103333	-0.51077	-0.370061	False
14050000	0.001331	0.001301	0.001351	0.001251	0.00021	0.0003	0.0002	0.00014	0.001301	0.000236667	0.414694	0.368212	False
14100000	0.0009115	0.0009125	0.0009625	0.0009725	0.0002	0.00025	0.00026	1e-05	0.000949167	0.000236667	-1.23036	-0.932701	False
14150000	0.001966	0.001854	0.001874	0.001814	0.00043	0.00045	0.00037	0.00011	0.00184733	0.000416667	2.90482	2.3883	False
14200000	0.0015705	0.0016905	0.0017605	0.0017205	0.00034	0.00041	0.00037	0.00019	0.00172383	0.000373333	1.35388	1.93165	False
14250000	0.0011865	0.0011705	0.0012405	0.0012105	0.00056	0.00057	0.0006	0.00021	0.00120717	0.000576667	-0.151956	0.0212608	False
14300000	0.0013615	0.001291	0.001301	0.0013515	0.00068	0.00069	0.00075	0.00034	0.0013145	0.000706667	0.534299	0.418129	False
14350000	0.001488	0.001437	0.001527	0.001457	0.00093	0.00102	0.00095	0.00022	0.00147367	0.000966667	1.03036	1.00665	False
14400000	0.001295	0.001498	0.001518	0.001518	0.00155	0.00157	0.00157	2e-05	0.00151133	0.00156333	0.273522	1.14593	False
14450000	0.001365	0.001397	0.001487	0.001467	0.00044	0.00057	0.00055	0.00027	0.00145033	0.00052	0.548024	0.920376	False
14500000	0.000958	0.000875	0.000905	0.000875	0.00029	0.00032	0.00029	0.00011	0.000885	0.0003	-1.04801	-1.16996	False
14550000	0.001208	0.001308	0.001258	0.001278	0.0004	0.00035	0.00037	0.00021	0.00128133	0.000373333	-0.0676451	0.295494	False
14600000	0.0013165	0.0015095	0.0015395	0.0016095	0.00083	0.00086	0.00093	0.00015	0.00155283	0.000873333	0.357833	1.29937	False
14650000	0.0011375	0.0010025	0.0010725	0.0010425	0.00061	0.00068	0.00065	9e-05	0.00103917	0.000646667	-0.344108	-0.599924	False
14700000	0.0013065	0.0012365	0.0012965	0.0011765	0.00033	0.00039	0.00027	4e-05	0.0012365	0.00033	0.318618	0.129722	False
14750000	0.0008175	0.0008275	0.0008575	0.0009175	0.00021	0.00024	0.00022	3e-05	0.0008675	0.000223333	-1.59897	-1.23467	False
14800000	0.0011755	0.0012155	0.0013255	0.0012755	0.00026	0.00037	0.00032	0.00017	0.00127217	0.000316667	-0.195093	0.2616	False
14850000	0.0009265	0.0010135	0.00097	0.00102	0.00069	0.00059	0.00066	0.00018	0.00100117	0.000646667	-1.17154	-0.74043	False
14900000	0.0017125	0.0016315	0.0016515	0.0016315	0.00054	0.00056	0.00054	6e-05	0.00163817	0.000546667	1.91073	1.6149	False
14950000	0.0014095	0.0012575	0.0013275	0.0012675	0.00062	0.00075	0.00067	0.00024	0.00128417	0.00068	0.722529	0.30597	False
15000000	0.0010995	0.0009135	0.0009335	0.0009135	0.00067	0.00069	0.00067	0.00014	0.000920167	0.000676667	-0.493123	-1.03993	False
15050000	0.000835	0.000855	0.000842	0.000905	0.00028	0.00033	0.00033	0.00011	0.000867333	0.000313333	-1.53035	-1.23528	False
15100000	0.0013585	0.0011435	0.0011635	0.0011935	0.00039	0.00041	0.0004	-4e-05	0.00116683	0.0004	0.522534	-0.127873	False
15150000	0.0012155	0.0012965	0.0013045	0.0013365	0.00146	0.00145	0.00146	0.00027	0.0013125	0.00145667	-0.0382342	0.410734	False
15200000	0.0015645	0.0011605	0.001539	0.0011505	0.00089	0.00077	0.00084	0.00074	0.00128333	0.000833333	1.33035	0.302889	False
15250000	0.001138	0.0011695	0.0012095	0.0011995	0.00058	0.00064	0.00061	0.00018	0.00119283	0.00061	-0.342147	-0.0317371	False
15300000	0.0012975	0.0012165	0.0012165	0.0012565	0.00047	0.00047	0.00051	0.00014	0.00122983	0.000483333	0.283325	0.105071	False
15350000	0.0011705	0.0010305	0.0011205	0.0010805	0.0004	0.00047	0.00047	0.00029	0.00107717	0.000446667	-0.2147	-0.459418	False
15400000	0.0012765	0.0011415	0.0014185	0.0014385	0.00085	0.00074	0.00076	0.00039	0.00133283	0.000783333	0.200975	0.485917	False
15450000	0.001293	0.001223	0.001163	0.001173	0.00051	0.00047	0.00048	0.00032	0.00118633	0.000486667	0.265679	-0.055771	False
15500000	0.0016805	0.0014435	0.0014235	0.0014335	0.00086	0.00084	0.00085	0.00024	0.0014335	0.00085	1.78524	0.858135	False
15550000	0.0011795	0.0011975	0.0011475	0.0011875	0.00024	0.00019	0.00023	5e-05	0.0011775	0.00022	-0.179407	-0.0884325	False
15600000	0.0015065	0.0014665	0.0012265	0.0011865	0.00076	0.0011	0.00106	0.00054	0.00129317	0.000973333	1.10291	0.339248	False
15650000	0.0014385	0.0013225	0.0013025	0.0012625	0.00103	0.00101	0.00099	0.00031	0.00129583	0.00101	0.836251	0.349108	False
15700000	0.0006675	0.0007075	0.0007675	0.0007175	2e-05	8e-05	3e-05	8e-05	0.000730833	4.33333e-05	-2.18719	-1.74	False
15750000	0.00143	0.001438	0.001502	0.001458	0.00056	0.00061	0.00058	0.00019	0.001466	0.000583333	0.802919	0.978304	False
15800000	0.0016155	0.0016755	0.0017055	0.0016655	0.00107	0.0011	0.00106	3e-05	0.00168217	0.00107667	1.53035	1.77759	False
15850000	0.00166	0.001932	0.001912	0.001922	0.0017	0.00168	0.00169	8e-05	0.001922	0.00169	1.70485	2.66438	False
15900000	0.0010255	0.0011185	0.0010785	0.0011085	0.0008	0.00076	0.00079	-4e-05	0.00110183	0.000783333	-0.783311	-0.368212	False
15950000	0.000897	0.000967	0.000947	0.000927	0.00033	0.00031	0.00029	0.00024	0.000947	0.00031	-1.28722	-0.940713	False
16000000	0.0008505	0.0008905	0.0009405	0.0009505	0.00056	0.00061	0.00062	0.00013	0.000927167	0.000596667	-1.46957	-1.01405	False
16050000	0.0010015	0.001082	0.0010665	0.0010765	0.0009	0.00091	0.00092	0.00011	0.001075	0.00091	-0.877426	-0.467429	False
16100000	0.0014535	0.0010565	0.0010765	0.0010765	0.00123	0.00125	0.00125	8e-05	0.00106983	0.00124333	0.895073	-0.486533	False
16150000	0.001056	0.001103	0.001073	0.001053	0.00047	0.00044	0.00042	1e-05	0.00107633	0.000443333	-0.663707	-0.462499	False
16200000	0.001381	0.001419	0.001419	0.001409	0.0005	0.0005	0.00049	0.00017	0.00141567	0.000496667	0.610767	0.792195	False
16250000	0.0013515	0.0015515	0.0014415	0.0014715	0.00056	0.00045	0.00048	0.00031	0.00148817	0.000496667	0.495084	1.06027	False
16300000	0.0011	0.001127	0.001147	0.001137	0.0007	0.00072	0.00071	-2e-05	0.001137	0.00071	-0.491163	-0.238182	False
16350000	0.001391	0.001159	0.001219	0.001189	0.00054	0.0006	0.00057	0.0001	0.001189	0.00057	0.649982	-0.045911	False
16400000	0.000973	0.000953	0.001003	0.000973	0.00038	0.00043	0.0004	0.0001	0.000976333	0.000403333	-0.989188	-0.832252	False
16450000	0.001715	0.001495	0.001435	0.001465	0.00084	0.00078	0.00081	0.00016	0.001465	0.00081	1.92053	0.974607	False
16500000	0.001173	0.001133	0.001063	0.001093	0.00032	0.00025	0.00028	0.00013	0.00109633	0.000283333	-0.204896	-0.388549	False
16550000	0.001277	0.001059	0.001089	0.001004	0.00038	0.00041	0.00061	3e-05	0.00105067	0.000466667	0.202935	-0.557402	False
16600000	0.00144	0.001435	0.001555	0.001465	0.00054	0.00066	0.00057	0.00032	0.001485	0.00059	0.842133	1.04856	False
16650000	0.001266	0.001426	0.001616	0.001446	0.0002	0.00039	0.00022	0.00047	0.001496	0.00027	0.159799	1.08923	False
16700000	0.001092	0.001109	0.001079	0.001069	0.00034	0.00031	0.0003	0.00017	0.00108567	0.000316667	-0.522534	-0.427989	False
16750000	0.001147	0.001187	0.001187	0.001157	0.0003	0.0003	0.00027	0.00014	0.001177	0.00029	-0.306854	-0.0902813	False
16800000	0.0012405	0.0012845	0.0012645	0.0013245	0.00043	0.00043	0.00045	0.00014	0.00129117	0.000436667	0.0598022	0.331853	False
16850000	0.0015185	0.0015575	0.0015225	0.0015685	0.00057	0.00067	0.00037	0.00047	0.0015495	0.000536667	1.14997	1.28705	False
16900000	0.0016785	0.0017405	0.0018645	0.0017545	0.00075	0.00085	0.00072	0.00038	0.0017865	0.000773333	1.7774	2.16336	False
16950000	0.0014225	0.0016295	0.0016295	0.0016495	0.00084	0.00084	0.00086	6e-05	0.00163617	0.000846667	0.773508	1.6075	False
17000000	0.0014455	0.0014445	0.00154	0.0015255	0.00047	0.00048	0.00038	0.00013	0.00150333	0.000443333	0.863701	1.11635	False
17050000	0.0013345	0.0013545	0.0014145	0.0014545	0.0003	0.00036	0.0004	0.00018	0.00140783	0.000353333	0.428419	0.763231	False
17100000	0.000708	0.000752	0.0008205	0.000819	0.00047	0.00055	0.00056	2e-05	0.000797167	0.000526667	-2.02837	-1.49473	False
17150000	0.000803	0.000813	0.000853	0.000843	0.00039	0.00043	0.00042	0.00016	0.000836333	0.000413333	-1.65584	-1.34991	False
17200000	0.0013625	0.0014245	0.0014145	0.001461	0.00082	0.00085	0.00087	0.00015	0.00143333	0.000846667	0.53822	0.857518	False
17250000	0.0012025	0.0011275	0.0011875	0.0011675	0.00038	0.00044	0.00042	2e-05	0.00116083	0.000413333	-0.0892132	-0.150058	False
17300000	0.000978	0.000927	0.000977	0.000927	0.00055	0.0006	0.00055	0.00021	0.000943667	0.000566667	-0.96958	-0.953038	False
17350000	0.001395	0.0011825	0.0014585	0.001369	0.00053	0.00084	0.00067	0.00075	0.00133667	0.00068	0.665667	0.500091	False
17400000	0.0017	0.002056	0.0020585	0.0020885	0.00088	0.00104	0.00107	0.00042	0.00206767	0.000996667	1.86171	3.20298	False
17450000	0.001223	0.001241	0.001291	0.001271	0.00052	0.00057	0.00055	0.00013	0.00126767	0.000546667	-0.00882328	0.244961	False
17500000	0.001157	0.001177	0.001237	0.001267	0.0003	0.00036	0.00039	0.00017	0.001227	0.00035	-0.26764	0.0945951	False
17550000	0.000965	0.000976	0.0009505	0.000976	0.00052	0.00041	0.00052	0.00026	0.0009675	0.000483333	-1.02056	-0.864913	False
17600000	0.001321	0.001305	0.001302	0.001317	0.00043	0.00047	0.00048	0.0003	0.001308	0.00046	0.37548	0.394095	False
17650000	0.00177	0.001894	0.001854	0.001759	0.00056	0.00047	0.0007	0.00041	0.00183567	0.000576667	2.13621	2.34516	False
17700000	0.00143	0.001131	0.001167	0.001135	0.00082	0.00105	0.00101	0.00043	0.00114433	0.00096	0.802919	-0.211067	False
17750000	0.0012355	0.0010455	0.0010855	0.0010455	0.001	0.00104	0.001	0.0001	0.00105883	0.00101333	0.0401949	-0.527206	False
17800000	0.000776	0.0008665	0.0008165	0.0008265	0.00058	0.00056	0.00054	0.00021	0.0008365	0.00056	-1.76171	-1.34929	False
17850000	0.0009015	0.0007015	0.0007315	0.0007915	0.00016	0.00019	0.00025	-5e-05	0.0007415	0.0002	-1.26957	-1.70055	False
17900000	0.000933	0.001305	0.001335	0.001185	0.00111	0.00114	0.00101	0.00017	0.001275	0.00108667	-1.14605	0.272076	False
17950000	0.0008635	0.0011445	0.0012555	0.0011255	0.00066	0.00087	0.00074	0.00036	0.00117517	0.000756667	-1.41859	-0.0970601	False
18000000	0.001087	0.001454	0.001444	0.001454	0.00127	0.00122	0.00127	0.00013	0.00145067	0.00125333	-0.542142	0.921609	False
18050000	0.001084	0.001024	0.000984	0.001004	0.0003	0.00026	0.00028	8e-05	0.001004	0.00028	-0.553906	-0.729954	False
18100000	0.001273	0.001068	0.001118	0.001108	0.00057	0.00062	0.00061	0.00021	0.001098	0.0006	0.18725	-0.382386	False
18150000	0.0019905	0.0019405	0.0019205	0.0019405	0.00065	0.00063	0.00065	0.0001	0.00193383	0.000643333	3.0009	2.70813	True
18200000	0.0010325	0.0009395	0.0009295	0.0009195	0.00048	0.00047	0.00046	0.00011	0.0009295	0.00047	-0.755861	-1.00542	False
18250000	0.001372	0.001182	0.001182	0.001152	0.00033	0.00033	0.0003	2e-05	0.001172	0.00032	0.575474	-0.108769	False
18300000	0.001387	0.001455	0.001445	0.001455	0.00057	0.00056	0.00057	0.00017	0.00145167	0.000566667	0.634296	0.925306	False
18350000	0.0011605	0.0011205	0.0012205	0.0012205	0.00036	0.00046	0.00046	0.00028	0.00118717	0.000426667	-0.253914	-0.0526898	False
18400000	0.0008835	0.0009085	0.0010285	0.0009385	0.0005	0.00062	0.00053	0.00016	0.0009585	0.00055	-1.34016	-0.898191	False
18450000	0.00087	0.00094	0.00095	0.00092	0.00035	0.00036	0.00033	0.00023	0.000936667	0.000346667	-1.3931	-0.978921	False
18500000	0.0010575	0.0010925	0.0009525	0.0010125	0.00068	0.00052	0.00058	0.00034	0.00101917	0.000593333	-0.657825	-0.673875	False
18550000	0.0013865	0.0013465	0.0014165	0.0013865	0.0003	0.00037	0.00034	2e-05	0.00138317	0.000336667	0.632335	0.672026	False
18600000	0.0009625	0.0010025	0.0009925	0.0009725	0.00022	0.00021	0.00019	0.00017	0.000989167	0.000206667	-1.03036	-0.7848	False
18650000	0.0011545	0.0010945	0.0011445	0.0010945	0.00014	0.00019	0.00014	5e-05	0.00111117	0.000156667	-0.277443	-0.333702	False
18700000	0.000925	0.001005	0.001035	0.001015	0.00036	0.00039	0.00037	0.00011	0.00101833	0.000373333	-1.17742	-0.676956	False
18750000	0.001142	0.001132	0.001262	0.001172	0.00035	0.00042	0.00037	0.00021	0.00118867	0.00038	-0.326461	-0.0471435	False
18800000	0.001365	0.0012145	0.0011745	0.0013145	0.00077	0.00077	0.00096	0.00035	0.0012345	0.000833333	0.548024	0.122327	False
18850000	0.001256	0.001236	0.001276	0.001246	0.00052	0.00056	0.00053	0.00026	0.00125267	0.000536667	0.120585	0.189498	False
18900000	0.001076	0.001166	0.001105	0.001095	0.00041	0.00062	0.00061	0.00041	0.001122	0.000546667	-0.585278	-0.293645	False
18950000	0.001113	0.0013005	0.001191	0.001221	0.00083	0.00071	0.00074	0.0002	0.0012375	0.00076	-0.440184	0.133419	False
19000000	0.0008605	0.0007825	0.0008295	0.0007795	0.0003	0.00042	0.00039	0.0002	0.000797167	0.00037	-1.43035	-1.49473	False
19050000	0.001175	0.001082	0.001072	0.001072	0.00044	0.00043	0.00043	0.00014	0.00107533	0.000433333	-0.197053	-0.466197	False
19100000	0.0008455	0.0008135	0.0006435	0.0006235	0.00024	0.00051	0.00049	0.00031	0.0006935	0.000413333	-1.48917	-1.87804	False
19150000	0.001138	0.0010125	0.0010225	0.0010225	0.0005	0.00051	0.00051	1e-05	0.00101917	0.000506667	-0.342147	-0.673875	False
19200000	0.001184	0.001097	0.001147	0.001167	0.00051	0.00056	0.00058	1e-05	0.001137	0.00055	-0.16176	-0.238182	False
19250000	0.0008725	0.0008975	0.0009175	0.0008675	0.00075	0.00077	0.00072	0.00016	0.000894167	0.000746667	-1.38329	-1.13607	False
19300000	0.0012005	0.0013105	0.0013105	0.0013405	0.00047	0.00047	0.0005	0.00028	0.0013205	0.00048	-0.0970561	0.440314	False
19350000	0.0008965	0.0009665	0.0009965	0.0009265	0.00029	0.00032	0.00025	0.00026	0.000963167	0.000286667	-1.28918	-0.880936	False
19400000	0.000728	0.000738	0.000798	0.000818	0.00039	0.00041	0.00043	0.00014	0.000784667	0.00041	-1.94994	-1.54094	False
19450000	0.001285	0.001218	0.001228	0.001218	0.0004	0.00041	0.0004	7e-05	0.00122133	0.000403333	0.234307	0.0736424	False
19500000	0.001609	0.001654	0.001644	0.001624	0.00057	0.00056	0.00054	-1e-05	0.00164067	0.000556667	1.50486	1.62414	False
19550000	0.000878	0.000799	0.0007785	0.000708	0.00044	0.00053	0.00056	8e-05	0.000761833	0.00051	-1.36173	-1.62537	False
