start	den_afr	alt_afr	vin_afr	chag_afr	den_alt	den_vin	den_chag	alt_vin	nea_afr	den_nea	z_den	z_nea	cddr
6750000	0.001384	0.001314	0.001414	0.001364	0.00027	0.00037	0.00032	0.0001	0.001364	0.00032	0.539593	0.445884	False
6800000	0.001329	0.001815	0.001785	0.001805	0.00151	0.00148	0.0015	0.00013	0.00180167	0.00149667	0.33492	1.97148	False
6850000	0.0019935	0.0013435	0.0018115	0.0018215	0.0014	0.00105	0.00106	0.00123	0.00165883	0.00117	2.80774	1.4736	False
6900000	0.0012065	0.0010965	0.0010375	0.0010985	0.0006	0.00056	0.00064	0.00014	0.0010775	0.0006	-0.120943	-0.55278	False
6950000	0.000957	0.000948	0.00089	0.00086	0.00056	0.00053	0.00052	0.00037	0.000899333	0.000536667	-1.04941	-1.17382	False
7000000	0.0011845	0.0013665	0.001337	0.001375	0.00114	0.00097	0.00117	0.00047	0.0013595	0.00109333	-0.202812	0.430198	False
7050000	0.001005	0.000851	0.000891	0.000851	0.00044	0.00048	0.00044	0.00012	0.000864333	0.000453333	-0.870791	-1.29582	False
7100000	0.000762	0.000824	0.000769	0.000749	0.00033	0.00051	0.00049	0.00026	0.000780667	0.000443333	-1.77507	-1.58746	False
7150000	0.0011055	0.0011555	0.0012155	0.0012255	0.00013	0.00019	0.0002	0.00014	0.00119883	0.000173333	-0.496797	-0.129844	False
7200000	0.001315	0.001376	0.001456	0.001465	0.00042	0.0005	0.00051	9e-05	0.00143233	0.000476667	0.282821	0.684077	False
7250000	0.0012705	0.000944	0.0009915	0.0011015	0.00057	0.00062	0.00055	0.00012	0.00101233	0.00058	0.117222	-0.779934	False
7300000	0.0009815	0.0008815	0.0009615	0.0009115	0.00038	0.00046	0.00041	0.00019	0.000918167	0.000416667	-0.958242	-1.10817	False
7350000	0.000907	0.000934	0.001034	0.000994	0.0007	0.0008	0.00076	-4e-05	0.000987333	0.000753333	-1.23548	-0.867078	False
7400000	0.0013565	0.0010445	0.0010545	0.001076	0.00141	0.00142	0.00144	3e-05	0.00105833	0.00142333	0.437256	-0.61959	False
7450000	0.001396	0.001214	0.0012705	0.0012535	0.00091	0.0011	0.00105	0.00037	0.001246	0.00102	0.584249	0.0345669	False
7500000	0.001701	0.001572	0.001634	0.0015665	0.00036	0.00047	0.00047	0.00023	0.00159083	0.000433333	1.71925	1.23657	False
7550000	0.0012315	0.0012665	0.0011515	0.0011815	0.00055	0.0006	0.00063	0.00031	0.00119983	0.000593333	-0.02791	-0.126358	False
7600000	0.0010065	0.0008905	0.0008505	0.0008505	0.00065	0.00061	0.00061	0.00016	0.000863833	0.000623333	-0.865209	-1.29757	False
7650000	0.00144	0.001562	0.001562	0.001592	0.0006	0.0006	0.00063	0.00024	0.001572	0.00061	0.747987	1.17092	False
7700000	0.001252	0.0011855	0.001389	0.001332	0.00072	0.00057	0.00051	0.00048	0.00130217	0.0006	0.0483773	0.230349	False
7750000	0.0017225	0.001626	0.0014035	0.001416	0.00123	0.00103	0.00107	0.00042	0.00148183	0.00111	1.79926	0.856621	False
7800000	0.000992	0.000913	0.000923	0.000874	0.00037	0.00039	0.00035	0.00013	0.000903333	0.00037	-0.919168	-1.15988	False
7850000	0.0011385	0.0010185	0.0010685	0.0010285	0.00046	0.00051	0.00047	-1e-05	0.0010385	0.00048	-0.373993	-0.688724	False
7900000	0.0009235	0.0009535	0.0009335	0.0009135	0.00037	0.00035	0.00033	0.00022	0.0009335	0.00035	-1.17408	-1.05473	False
7950000	0.0015635	0.0015235	0.0015935	0.0014015	0.0002	0.00027	0.00051	7e-05	0.00150617	0.000326667	1.20757	0.94144	False
8000000	0.0021185	0.0021785	0.0020775	0.0020875	0.00032	0.0006	0.00071	0.00043	0.0021145	0.000543333	3.27291	3.06193	True
8050000	0.001414	0.001184	0.001254	0.001224	0.0007	0.00077	0.00074	4e-05	0.00122067	0.000736667	0.651232	-0.0537385	False
